Temperature,Humidity,SleepScore
24.1,48.2,97.3
24.2,55.2,94.7
19.7,61.3,98.0
22.8,61.1,97.3
30.8,81.5,38.4
27.0,28.4,83.7
27.8,32.5,77.4
20.9,55.4,100.0
20.1,73.4,96.5
31.6,54.8,41.2
19.3,31.7,85.0
31.7,55.9,35.4
22.3,32.3,99.5
19.1,64.1,95.5
27.1,26.6,83.2
20.0,37.1,89.7
28.9,63.5,56.0
22.6,74.7,92.4
22.4,73.0,96.9
24.9,82.1,83.2
25.2,37.1,93.6
26.9,53.7,74.8
23.3,39.9,97.6
29.0,39.7,68.7
31.4,25.7,52.2
21.3,50.3,100.0
24.8,26.9,97.5
22.1,42.5,100.0
20.3,30.6,92.7
25.9,52.8,85.0
18.0,45.3,81.5
17.3,32.2,73.8
19.3,83.7,100.0
27.1,67.1,71.5
21.9,68.2,100.0
31.8,63.5,40.6
16.4,49.9,72.8
28.9,65.4,55.3
23.7,69.7,92.2
19.4,63.7,92.1
22.7,37.9,100.0
20.9,53.5,97.2
25.1,69.1,85.8
31.3,60.8,40.7
29.5,46.9,63.1
21.5,82.4,97.6
26.6,80.3,69.0
22.5,77.8,95.7
30.7,76.4,35.4
16.3,25.7,64.3
20.4,58.0,97.3
24.2,67.9,87.0
31.1,73.9,36.3
24.4,63.0,89.6
30.0,39.6,61.6
20.2,55.5,96.3
24.9,29.2,93.0
22.9,54.5,98.6
18.6,52.3,87.9
29.8,83.3,41.5
18.2,83.6,93.1
29.0,42.0,66.8
32.0,27.8,45.4
19.0,84.6,98.9
30.4,30.6,61.6
18.8,63.1,89.8
31.0,32.3,53.2
23.8,36.9,100.0
18.8,45.3,90.2
27.4,43.1,77.7
18.7,42.3,86.0
24.2,29.5,94.8
18.0,45.4,82.1
16.3,48.3,75.3
20.6,63.4,99.8
31.2,82.7,39.0
20.4,58.6,95.4
30.6,30.1,57.8
22.5,45.1,99.9
26.0,37.7,88.4
18.1,75.9,89.5
19.3,71.3,93.8
22.4,68.1,96.3
20.3,52.8,97.6
30.8,30.8,55.6
17.0,76.3,88.7
18.7,52.3,91.6
29.5,54.2,60.8
25.6,36.2,93.1
29.5,42.8,59.5
30.9,77.4,35.7
26.2,43.8,85.5
16.4,67.4,79.1
29.9,27.1,63.3
20.8,49.5,98.0
18.3,74.4,92.7
18.0,50.3,82.9
19.3,47.0,88.1
29.8,72.7,46.9
18.4,25.7,77.6
21.9,81.5,97.0
22.6,57.0,100.0
30.2,32.0,59.0
23.0,37.8,100.0
27.5,52.9,71.0
26.0,37.5,88.2
20.7,54.4,98.2
28.2,47.0,70.8
21.0,65.7,98.5
30.1,66.0,48.1
27.2,46.5,77.0
29.8,63.3,52.6
29.8,78.2,44.7
31.8,47.3,40.2
28.5,55.3,64.4
21.9,69.3,100.0
19.1,41.5,88.0
23.5,62.6,92.2
26.0,65.9,78.3
31.5,83.5,39.0
24.8,64.8,85.0
25.8,47.1,87.7
21.1,47.9,98.3
18.8,79.2,95.3
17.9,44.9,80.5
28.6,63.5,60.7
31.8,40.3,44.3
17.1,54.4,82.7
27.9,41.8,72.4
24.3,53.2,92.7
20.2,84.8,100.0
22.4,43.1,100.0
17.0,68.7,83.2
20.7,72.1,100.0
16.1,71.2,82.0
27.3,53.3,74.1
29.6,27.0,65.1
23.6,47.4,95.2
26.2,53.6,80.0
21.9,65.6,96.4
23.9,63.0,89.1
21.2,80.9,96.1
30.5,54.7,47.7
30.6,65.6,43.6
29.6,38.3,60.5
30.4,76.1,42.1
26.5,64.9,77.1
29.8,65.2,47.7
31.9,50.0,39.4
29.3,56.3,55.7
22.5,38.1,100.0
22.0,62.6,99.5
20.0,34.0,88.9
25.0,32.7,95.9
31.8,65.3,35.8
17.4,29.8,75.8
26.2,55.0,84.3
28.9,80.5,49.1
23.4,25.4,97.3
19.2,55.8,92.9
29.2,59.7,59.1
23.1,84.2,92.7
22.8,58.7,98.9
24.9,69.9,85.0
25.4,74.2,82.8
17.0,69.9,83.2
18.9,37.4,86.2
28.6,73.5,60.0
21.1,36.7,94.1
18.0,47.3,83.6
31.0,79.8,36.9
23.9,38.9,98.9
17.0,45.7,75.5
17.6,58.6,86.5
29.1,84.4,48.8
22.3,57.9,98.7
16.5,82.8,87.5
21.7,63.6,96.9
29.8,63.9,49.2
24.7,79.7,86.0
30.3,70.8,44.7
28.2,44.6,72.1
28.3,64.6,63.7
21.8,67.6,96.9
31.5,64.9,34.8
23.4,78.7,92.1
21.5,38.2,97.7
28.0,75.2,60.7
21.9,48.1,100.0
26.0,81.2,75.9
30.0,73.3,44.4
18.3,69.0,92.4
30.7,68.1,44.1
29.6,77.1,47.9
26.5,46.5,81.7
27.6,67.4,65.1
21.5,38.2,96.8
18.9,76.3,96.3
30.8,37.9,51.5
25.1,64.6,85.6
21.4,68.5,98.7
31.1,55.7,45.6
26.5,31.1,86.1
19.7,27.0,85.1
20.4,55.8,99.7
22.2,31.6,100.0
24.0,33.1,97.2
31.0,62.2,42.6
18.3,28.2,80.5
29.1,30.5,71.4
17.5,84.8,92.8
16.8,35.9,71.5
28.0,52.0,68.2
20.4,32.7,94.2
20.4,49.6,95.3
24.7,42.0,91.3
26.4,64.3,77.4
30.8,39.1,50.4
23.8,62.4,92.1
28.5,53.9,64.7
28.2,79.7,59.1
23.3,67.5,93.7
17.0,77.0,89.1
26.9,40.3,84.3
16.4,74.2,81.2
23.6,71.5,91.5
31.9,27.7,47.0
22.6,55.7,98.2
19.6,25.7,88.5
27.6,29.5,83.2
21.5,72.6,100.0
18.8,66.5,93.8
23.8,71.9,91.1
17.0,73.5,87.4
22.8,42.8,98.3
17.4,66.9,86.2
16.8,69.2,83.7
22.5,33.1,98.4
18.0,79.3,89.7
16.8,78.1,84.0
17.5,64.2,82.6
26.9,79.5,67.9
31.9,57.9,35.3
27.2,42.4,77.7
24.8,78.2,80.7
29.3,33.8,68.7
25.9,52.5,81.7
28.4,69.4,61.3
30.8,46.2,47.9
31.5,52.7,42.0
16.7,79.0,84.2
16.6,42.4,75.4
28.5,41.3,70.0
20.9,79.9,99.8
29.4,26.3,68.8
30.0,32.5,63.0
28.0,70.1,63.1
30.1,72.3,44.7
23.3,27.1,97.2
26.3,48.9,83.3
26.4,46.6,81.1
23.4,25.6,100.0
16.2,25.4,62.3
30.8,60.3,45.4
31.3,41.2,50.2
22.3,27.4,100.0
25.8,29.5,91.7
17.5,42.5,79.5
30.5,26.8,61.7
17.3,37.1,77.6
25.4,27.7,92.5
16.4,43.2,70.0
21.1,56.3,98.5
19.7,25.5,88.7
22.6,57.9,98.0
27.3,67.2,68.3
27.3,58.0,76.0
19.7,68.4,98.0
24.2,80.7,84.9
17.1,66.0,85.3
20.7,40.8,92.7
23.4,69.7,91.5
28.7,48.5,64.8
25.4,59.2,83.0
25.4,54.1,88.3
31.1,31.0,51.7
19.8,26.5,88.8
31.8,69.7,36.5
21.7,36.8,100.0
19.2,39.0,88.3
28.8,59.1,61.9
16.3,67.8,80.8
23.4,27.7,100.0
30.9,54.9,45.5
27.7,79.5,62.5
24.2,26.6,99.9
17.9,58.4,86.8
28.3,69.6,63.2
17.4,37.4,76.2
18.8,45.8,86.3
31.5,52.0,43.9
23.1,34.1,100.0
16.3,69.5,79.2
20.6,72.0,100.0
23.6,58.0,94.6
22.1,47.0,99.6
25.2,33.7,91.8
26.8,67.4,72.3
27.8,31.3,79.1
20.4,68.1,98.2
31.6,73.0,40.1
21.2,55.2,97.0
18.5,44.7,82.9
21.0,55.2,100.0
24.5,75.5,86.0
30.9,59.1,42.4
32.0,75.5,38.8
18.7,60.3,90.3
16.2,37.1,69.9
20.2,71.1,96.0
25.5,25.5,90.6
21.4,47.2,96.3
31.2,78.1,36.2
26.6,39.3,82.4
21.1,61.3,100.0
24.7,74.4,85.9
29.3,61.5,59.3
31.3,53.7,42.9
21.6,82.6,97.6
19.9,57.0,93.8
24.3,34.4,97.0
24.0,66.6,93.3
24.5,56.3,92.1
24.2,61.7,93.8
18.0,71.1,89.5
20.1,40.1,90.8
22.2,30.6,98.4
22.7,56.4,95.0
27.8,79.8,62.0
16.8,38.7,70.6
23.8,42.6,98.7
16.7,49.6,78.4
29.4,59.9,55.7
22.9,74.1,93.7
29.6,72.7,47.2
23.1,30.2,100.0
31.5,72.1,35.0
27.1,25.9,82.3
19.4,40.7,87.4
18.9,54.2,88.7
29.1,32.5,68.3
27.0,68.2,70.0
31.0,25.6,57.7
25.5,81.4,80.4
17.3,46.7,77.8
28.0,32.6,75.6
22.1,72.0,96.0
20.7,50.7,96.3
20.6,62.1,98.1
16.5,66.5,78.1
19.4,41.8,92.4
26.7,74.2,73.9
27.7,66.6,66.5
19.3,35.9,85.5
23.9,41.3,94.9
25.4,46.3,88.4
22.2,33.6,98.0
28.9,29.6,74.3
23.5,67.7,95.7
28.4,83.5,57.5
23.0,47.3,100.0
19.1,77.3,97.1
16.8,32.5,71.7
17.3,49.1,81.6
19.5,52.0,95.5
24.7,40.4,92.2
24.4,56.2,89.5
28.9,50.9,64.9
27.6,52.9,74.3
22.5,74.4,95.7
23.8,38.1,100.0
31.3,34.1,50.2
30.4,84.7,39.6
23.5,50.0,98.7
28.0,73.9,63.5
20.5,55.8,96.4
25.6,55.6,83.8
25.1,30.1,94.5
19.4,74.3,94.1
27.2,69.4,68.8
19.8,84.1,97.0
26.3,81.9,69.5
19.2,27.0,84.7
18.2,55.9,88.2
23.3,36.7,98.7
28.8,56.2,65.4
18.6,63.8,89.4
23.3,73.8,91.3
20.8,42.2,96.1
25.8,71.8,76.7
18.9,59.0,91.2
20.8,27.6,90.7
30.9,79.7,37.4
20.5,84.6,96.8
16.6,83.8,86.8
17.6,49.3,79.7
20.9,30.2,92.1
23.9,48.1,94.1
26.5,71.8,76.1
25.2,34.6,93.2
18.7,48.7,89.1
16.5,71.2,80.4
21.3,76.0,100.0
27.1,29.6,86.6
26.2,70.1,75.5
23.7,80.9,85.6
20.8,79.4,96.8
30.7,33.3,56.9
22.0,55.1,98.9
20.9,80.1,100.0
23.0,56.8,95.4
25.2,71.7,85.3
29.2,35.2,67.6
27.5,76.2,62.8
24.3,68.2,88.3
31.4,70.6,35.5
27.9,47.8,72.4
31.9,83.9,38.7
19.8,38.3,92.7
26.6,29.4,84.6
19.2,79.2,94.1
20.7,73.9,100.0
21.9,54.5,100.0
26.5,58.5,75.8
26.1,35.5,87.1
25.9,35.9,86.0
27.1,84.4,63.7
20.8,38.3,97.6
30.1,34.1,63.6
27.6,32.5,76.9
28.3,32.1,77.0
30.9,39.9,52.3
25.5,71.9,77.6
17.4,57.1,83.4
18.6,74.0,91.8
28.4,35.4,74.2
22.9,38.1,97.8
28.4,64.0,64.4
27.0,34.0,84.2
17.9,61.2,84.0
28.4,39.1,74.4
29.6,56.9,53.5
16.5,78.2,80.8
25.9,77.7,74.1
29.5,61.2,55.1
27.7,60.0,68.0
16.8,34.4,69.0
22.9,70.2,94.8
26.8,79.8,68.2
18.3,30.1,82.2
19.8,27.1,86.1
19.6,78.7,100.0
21.4,73.5,99.7
25.7,53.5,83.8
24.0,76.7,90.7
23.3,43.9,95.7
19.6,77.7,95.4
28.3,63.3,63.3
18.7,62.2,91.2
28.5,77.4,57.4
26.6,25.5,85.6
19.7,40.1,92.6
25.7,58.5,82.6
24.7,63.0,85.7
30.2,59.8,52.2
26.5,38.3,87.5
28.6,58.0,61.2
21.4,53.1,100.0
25.1,79.2,79.9
30.6,26.2,59.6
23.8,43.3,94.3
26.9,38.0,82.4
23.6,61.2,92.3
30.7,41.7,52.6
19.9,69.2,95.2
25.9,28.2,93.0
23.1,68.3,96.9
19.5,36.1,85.9
19.7,34.2,92.0
29.7,46.1,59.1
23.5,61.4,96.0
25.6,35.6,87.9
30.6,48.0,50.1
19.0,84.2,94.6
20.2,80.6,100.0
29.9,27.9,62.3
19.3,32.4,87.4
27.4,47.3,73.8
27.9,33.2,76.9
20.1,33.1,94.0
25.6,79.2,78.9
22.4,54.7,100.0
17.0,41.8,75.3
20.4,38.5,93.1
18.5,63.3,89.2
20.2,59.7,95.3
21.6,54.4,99.5
17.3,75.1,89.8
28.3,36.7,74.5
22.4,32.6,100.0
31.3,50.6,45.1
30.3,46.3,53.6
19.1,80.8,96.1
28.5,41.8,69.8
30.4,39.7,59.0
17.8,61.7,88.4
16.7,57.5,78.5
31.0,66.9,40.5
31.5,79.6,38.1
19.5,72.3,98.4
17.6,46.4,83.6
17.3,82.6,88.4
28.7,80.0,55.7
21.3,71.9,100.0
25.9,28.4,93.7
31.2,30.9,55.8
24.9,79.7,79.1
22.2,82.5,94.6
22.0,43.8,100.0
27.0,49.4,78.8
26.7,67.1,74.0
22.8,67.0,95.3
28.7,49.9,66.9
18.3,41.1,83.9
25.7,42.0,87.2
26.2,38.1,88.1
20.6,68.4,100.0
20.0,71.1,99.9
18.5,57.6,86.2
20.7,62.9,98.0
16.9,66.7,83.1
19.8,77.6,96.8
16.3,50.9,71.3
29.0,35.0,69.4
25.2,74.6,79.8
25.8,51.7,82.9
30.7,43.6,54.4
21.6,45.6,98.8
27.1,62.1,71.4
16.6,47.0,77.1
27.6,77.1,64.5
24.2,71.9,85.4
20.9,78.7,100.0
27.7,80.6,61.7
30.6,59.1,48.0
23.6,30.7,97.6
17.4,27.9,71.9
18.0,70.6,87.1
31.7,46.1,44.5
23.7,48.4,95.4
23.2,46.2,96.9
23.1,60.9,97.5
24.8,77.4,82.6
26.9,30.4,87.6
23.1,32.6,99.3
20.5,69.6,100.0
26.6,74.8,73.4
20.5,42.2,94.1
31.8,80.7,37.8
30.7,73.2,37.2
20.4,39.3,94.6
27.2,30.3,84.4
16.9,81.1,89.3
28.3,42.3,68.8
26.5,56.4,79.1
29.9,84.4,38.6
31.9,49.3,37.1
16.3,66.7,80.2
17.6,59.0,83.4
17.7,51.3,82.8
31.5,62.4,37.7
19.4,59.6,93.1
28.6,47.7,70.1
26.9,43.8,79.8
30.8,48.0,51.8
23.1,30.5,98.9
22.5,77.3,95.4
29.5,55.7,59.9
22.7,84.4,91.3
31.0,25.5,55.4
28.1,31.1,76.2
31.1,45.3,50.3
26.2,45.4,83.2
18.3,47.3,87.5
23.1,58.3,98.2
24.6,36.6,94.0
19.0,26.7,83.2
24.8,38.3,91.3
16.1,79.0,79.3
29.3,34.3,65.8
31.1,29.0,56.7
23.2,68.7,91.4
18.5,67.3,92.0
20.5,29.3,90.8
31.8,35.8,43.2
19.2,81.6,95.5
29.9,70.4,49.8
16.4,26.7,64.3
25.9,64.9,83.2
31.1,45.2,49.0
27.3,72.0,66.1
28.8,54.2,65.2
31.1,60.9,43.9
16.8,69.3,85.7
24.8,84.0,84.1
24.8,78.5,83.8
19.4,36.5,88.2
16.9,45.7,77.6
28.3,34.3,77.1
26.5,55.2,81.2
18.4,64.8,89.9
17.9,76.1,91.4
25.8,75.1,79.1
21.5,43.0,100.0
27.5,74.9,67.8
23.5,32.1,98.4
24.3,59.6,90.6
20.8,82.0,100.0
19.6,59.2,94.0
17.8,28.7,76.5
26.2,71.7,73.8
30.5,76.7,40.4
27.9,50.1,71.4
30.6,70.4,40.8
29.0,55.9,58.6
22.4,64.5,95.6
17.1,72.9,87.8
22.6,81.0,95.4
20.7,43.2,94.3
24.9,37.9,90.2
25.6,58.5,85.7
23.1,46.7,100.0
24.7,54.6,91.7
18.1,53.0,82.8
30.5,31.1,58.7
28.2,29.0,79.2
22.8,79.6,94.7
16.5,68.4,77.8
31.9,79.8,39.0
22.5,83.7,96.5
29.8,46.9,59.8
18.1,64.1,88.0
29.8,72.1,49.2
18.3,83.0,95.9
22.0,25.3,98.3
20.6,30.6,91.2
18.9,46.8,91.1
32.0,80.0,38.9
22.5,37.8,100.0
29.3,62.2,56.3
22.2,36.6,97.9
26.1,33.7,88.6
21.7,82.7,98.6
22.1,84.9,94.6
28.9,72.7,53.9
17.5,62.8,87.3
21.4,29.7,97.4
23.3,59.9,97.5
16.6,26.8,69.2
23.1,59.0,93.6
22.2,59.1,97.6
27.9,39.4,76.9
21.3,57.3,97.4
21.2,31.0,93.1
16.9,56.4,81.0
23.0,84.7,92.4
29.1,38.6,66.6
27.4,55.1,76.4
18.2,40.2,80.8
20.4,62.9,96.3
29.0,63.9,60.2
25.5,78.6,81.0
20.5,60.6,100.0
20.2,48.1,93.4
18.1,38.1,83.0
28.8,39.4,69.9
27.9,29.7,80.1
28.7,48.2,67.8
28.6,59.5,64.6
16.6,47.5,76.6
31.6,46.7,41.3
28.3,36.2,72.5
22.4,39.8,99.1
21.2,80.2,100.0
25.6,70.6,82.9
20.8,25.9,93.5
26.1,60.1,77.5
18.0,43.4,82.8
21.9,46.2,96.9
27.7,34.8,77.2
30.9,36.5,55.7
17.7,54.4,83.5
24.8,74.8,82.2
23.7,81.3,89.7
16.7,70.9,83.4
25.1,66.6,87.6
16.3,81.1,85.6
22.6,31.7,98.9
16.6,62.7,77.3
16.8,36.5,70.3
25.9,43.7,85.5
30.6,72.8,39.8
24.4,34.3,97.5
25.1,32.7,93.3
18.2,51.4,88.4
24.7,73.7,82.4
18.8,59.1,92.2
31.7,49.1,41.4
17.6,48.8,79.1
24.4,29.5,97.5
17.7,82.6,90.8
18.3,75.3,95.4
17.2,50.5,81.3
28.1,70.8,61.5
26.2,83.5,71.6
24.0,78.7,90.2
24.4,47.5,90.3
20.4,60.0,96.3
24.8,82.7,79.4
18.8,58.8,92.8
31.0,71.8,35.2
31.1,37.2,49.9
24.0,78.7,87.4
20.2,34.1,94.0
26.3,75.4,72.1
20.5,51.4,95.0
23.3,67.1,93.0
28.3,32.4,78.0
25.0,72.8,83.8
25.1,82.8,77.8
27.1,72.6,72.1
21.5,77.5,96.4
20.2,27.7,87.8
23.2,45.4,97.4
27.3,71.6,65.5
23.4,84.4,91.2
19.0,31.7,84.8
19.9,27.2,91.2
28.1,62.4,68.3
31.7,33.4,47.8
19.9,28.5,89.0
16.6,55.2,78.8
27.9,41.7,76.3
24.4,49.8,94.0
17.8,75.4,90.2
22.2,72.6,97.5
17.1,61.8,79.5
26.3,56.3,80.8
25.1,78.0,78.5
21.3,25.8,95.3
29.6,52.1,59.6
19.1,44.6,86.8
19.1,27.0,86.6
17.6,54.7,83.7
20.2,77.1,96.5
31.3,51.5,41.2
17.8,42.6,81.8
16.2,26.3,64.4
28.0,71.8,64.4
17.2,82.6,90.3
29.6,41.9,60.8
30.7,34.1,58.7
26.2,34.1,86.8
21.3,46.5,99.3
19.2,66.9,93.7
30.6,39.0,57.7
24.1,64.2,89.5
21.5,44.0,99.6
24.3,30.0,99.8
25.3,49.2,86.1
26.6,75.8,74.0
22.0,25.7,96.8
30.1,42.3,56.9
26.2,56.4,82.0
19.9,77.7,99.5
25.8,58.3,83.9
30.2,27.8,64.9
19.9,64.3,96.9
23.1,71.7,94.7
27.6,43.6,75.6
16.3,51.7,71.1
24.2,45.2,93.1
21.5,47.3,98.3
31.7,35.4,49.2
29.8,25.4,67.3
20.1,53.4,97.7
27.4,38.4,77.7
21.5,52.6,99.0
21.5,48.4,99.9
17.7,72.0,89.8
26.4,67.4,77.5
27.7,29.5,78.2
19.6,48.9,95.3
16.2,35.8,69.2
21.5,25.5,94.1
17.3,67.1,84.5
22.2,56.0,97.2
17.5,77.6,89.4
28.9,83.6,53.3
23.5,78.9,88.4
24.4,62.4,88.0
31.3,40.2,46.5
18.4,45.5,83.6
32.0,25.8,47.8
18.8,30.7,82.2
26.5,58.8,78.7
18.8,84.2,99.0
31.3,80.7,36.0
18.6,54.7,86.0
23.7,32.7,100.0
21.5,41.3,100.0
16.8,61.1,78.9
31.0,26.7,54.0
16.8,48.9,76.0
24.6,75.8,85.1
29.6,54.5,53.9
17.5,45.1,82.3
27.2,57.5,76.6
22.6,85.0,90.7
24.2,34.3,94.3
20.3,57.3,98.9
31.7,75.6,36.7
21.2,78.8,96.0
29.4,44.5,64.3
19.4,65.8,95.8
31.1,42.0,50.6
17.2,54.3,77.9
26.6,35.7,87.8
25.3,32.6,94.4
18.5,82.3,93.3
28.3,30.3,75.4
27.4,68.4,70.4
29.6,43.9,63.6
31.0,25.3,54.7
16.1,44.2,66.9
20.1,60.7,96.3
25.5,57.9,86.6
30.5,71.5,42.5
17.8,52.7,83.1
23.7,31.8,98.8
28.1,81.5,59.9
28.6,52.2,66.1
28.0,79.5,61.5
16.8,34.8,68.3
27.7,84.7,60.8
21.2,52.6,100.0
27.4,42.5,77.7
16.9,56.7,82.3
20.2,42.6,92.8
29.8,74.8,46.7
24.0,54.0,95.3
24.6,31.4,96.0
16.7,37.8,74.2
28.4,63.0,63.4
29.1,51.4,63.6
22.8,52.8,100.0
17.7,78.4,92.2
28.5,47.6,66.6
27.3,52.8,77.2
23.8,69.2,90.3
17.6,28.0,74.6
16.3,69.1,80.3
23.7,69.0,91.6
17.7,34.9,78.7
21.1,51.6,96.1
32.0,37.5,41.5
21.6,55.0,99.1
28.1,45.6,73.7
20.6,51.1,99.1
31.8,43.0,42.5
29.4,54.6,58.4
23.8,60.9,93.9
31.5,51.9,39.3
16.3,63.5,75.8
18.0,27.5,75.8
31.2,60.4,40.3
31.6,78.5,40.5
28.7,36.2,68.9
26.9,79.2,70.7
30.5,57.7,45.5
27.3,80.4,67.4
30.5,41.2,56.0
27.8,55.0,70.4
31.0,69.1,38.1
26.9,56.4,74.9
16.3,52.5,72.5
23.3,55.9,93.5
19.1,41.0,88.0
19.2,62.3,93.5
18.2,56.4,85.0
20.2,34.3,92.8
19.5,38.8,91.9
27.3,29.2,84.5
29.0,71.9,56.5
26.8,39.6,79.9
16.1,31.9,62.7
29.2,52.5,61.6
23.4,62.4,94.1
16.4,48.2,71.4
18.7,60.2,91.7
31.0,28.8,57.8
22.2,57.1,100.0
20.1,71.9,97.9
17.2,70.7,83.4
26.5,76.0,74.3
24.6,33.4,93.9
28.4,80.2,53.9
29.5,54.8,57.4
22.3,73.6,98.5
27.1,70.7,70.8
29.8,83.0,41.3
24.6,62.6,91.0
16.9,48.6,75.6
24.4,30.4,97.7
16.2,36.3,69.0
22.9,56.0,100.0
24.6,25.1,96.1
26.1,73.3,73.3
27.3,51.0,76.4
21.0,40.4,98.4
20.4,75.4,96.9
17.1,63.0,82.5
29.2,41.9,62.1
30.2,56.0,53.6
21.0,72.7,97.2
16.9,49.8,80.0
21.3,42.4,95.1
24.9,39.7,94.7
16.5,39.3,70.3
27.7,33.9,81.2
31.1,31.8,54.6
25.0,54.6,86.4
17.0,54.8,81.8
31.0,48.3,47.7
18.4,64.6,87.9
27.7,57.9,72.6
21.8,49.8,100.0
28.5,42.0,71.3
26.8,29.6,84.4
29.2,61.8,58.7
27.4,50.8,72.8
23.4,77.8,90.0
28.8,38.4,71.9
31.4,36.7,48.8
21.8,27.1,95.6
20.0,56.1,94.5
30.5,44.9,54.7
20.2,64.1,95.1
22.6,67.3,94.5
23.0,59.0,94.1
27.8,30.8,77.7
20.1,67.6,96.5
19.9,66.8,99.0
21.9,50.4,100.0
24.6,33.7,95.0
21.1,55.8,98.6
28.0,57.8,69.3
23.5,45.4,99.9
27.2,85.0,61.8
25.4,36.6,90.9
29.9,58.8,49.7
18.9,60.8,93.7
19.7,26.9,85.7
24.2,76.4,84.5
27.1,25.8,86.9
23.8,37.1,99.7
25.8,58.3,84.2
16.6,32.5,67.4
18.1,56.0,84.2
22.6,36.0,100.0
18.5,42.3,84.2
21.1,84.4,96.2
29.0,31.0,70.4
31.5,56.0,39.7
16.7,54.4,78.5
16.6,50.3,74.1
29.5,38.4,62.7
16.6,32.6,66.4
18.9,62.3,90.2
25.3,68.1,81.8
29.8,84.0,42.7
27.6,38.2,80.8
23.3,66.8,96.0
30.7,71.1,41.6
31.1,50.8,43.7
25.6,49.4,85.5
21.1,27.3,96.8
30.7,83.4,35.0
17.0,32.1,73.6
26.8,70.5,70.4
27.8,37.3,77.6
24.8,78.7,83.1
31.7,74.1,34.8
30.6,74.3,36.4
29.9,38.2,61.5
16.4,80.6,82.6
25.9,74.6,80.0
24.3,71.7,87.8
25.8,40.6,89.7
20.9,67.7,100.0
19.2,31.0,85.0
28.2,80.0,56.6
30.2,54.0,53.6
21.5,49.2,98.2
18.2,65.1,88.7
26.1,30.2,91.1
31.4,42.1,45.4
26.5,48.3,81.8
17.4,34.3,74.0
20.9,66.8,100.0
17.8,51.5,81.9
20.9,67.8,98.7
23.6,25.6,98.4
18.5,26.4,80.6
31.7,67.2,38.9
23.1,60.7,96.0
31.7,76.3,39.8
30.1,27.7,62.6
22.2,32.9,100.0
29.5,68.4,53.1
27.7,77.5,63.3
27.4,72.2,66.3
23.0,81.6,93.3
18.2,78.9,89.9
19.8,28.3,87.1
28.3,62.5,63.0
28.2,65.2,61.0
27.0,63.3,70.7
20.8,25.3,90.6
31.9,61.4,39.0
26.9,75.4,71.2
27.2,77.2,67.1
26.2,66.4,79.5
28.7,63.9,60.1
30.3,46.1,55.4
31.6,79.7,35.7
16.7,77.0,86.6
22.2,43.6,97.0
21.3,57.2,100.0
20.2,56.5,93.8
30.1,79.8,42.4
21.0,52.4,98.6
31.8,73.3,38.5
30.5,56.9,48.8
21.4,65.2,99.8
24.9,41.6,93.8
20.9,52.1,96.0
20.9,70.8,97.1
27.8,62.0,66.7
22.2,52.2,99.3
31.3,43.5,46.1
26.8,44.7,79.0
27.2,57.8,74.3
28.4,28.6,78.6
25.8,45.2,86.1
20.3,50.8,94.5
16.9,27.1,70.8
27.3,70.7,70.2
30.7,71.7,41.1
23.7,75.8,89.4
22.7,56.9,97.8
22.1,76.5,94.0
25.0,71.5,82.9
30.4,35.2,60.2
26.3,55.1,81.6
22.1,47.4,98.8
17.6,47.0,81.0
31.7,61.5,35.6
21.3,65.5,100.0
22.6,55.0,100.0
27.7,25.4,83.5
22.0,53.8,99.1
25.7,39.3,91.0
31.2,58.1,42.6
27.9,38.8,72.8
28.3,65.0,61.0
25.9,48.4,84.5
29.5,26.3,67.0
31.8,26.4,52.3
27.2,39.8,78.9
19.1,35.8,86.3
18.8,39.5,87.2
27.8,84.1,56.5
25.6,72.1,78.4
19.5,29.2,88.7
23.3,56.5,96.9
29.1,55.3,59.4
16.9,78.7,86.4
30.4,67.5,46.7
21.8,43.6,100.0
30.9,44.0,49.5
17.1,80.3,89.3
28.8,58.4,61.8
31.4,71.6,38.6
23.0,78.2,92.6
17.4,42.7,80.1
25.8,62.8,80.9
26.9,75.5,71.0
28.0,27.7,80.5
25.9,68.0,81.8
26.1,60.5,78.7
31.2,45.5,45.6
25.5,62.5,80.6
31.0,41.7,51.4
19.6,64.5,96.9
17.8,29.2,77.3
24.2,75.5,85.5
23.5,69.9,90.0
22.3,46.9,100.0
23.2,68.6,92.1
24.1,45.2,92.3
17.4,34.4,76.2
24.8,55.9,87.7
24.5,84.7,82.0
28.5,64.4,64.5
24.1,71.3,90.0
27.0,64.6,71.8
26.6,60.9,76.3
31.8,42.2,43.7
27.2,61.3,75.0
20.8,57.8,98.2
16.6,74.0,82.6
20.5,67.0,100.0
31.0,58.1,41.1
22.2,31.5,97.6
26.0,39.8,87.1
20.5,48.2,93.4
17.3,67.5,84.8
20.9,29.8,95.6
22.8,44.8,98.6
27.9,36.1,76.5
24.0,52.9,93.5
27.4,40.8,76.8
23.2,84.7,92.6
28.6,77.0,58.1
26.7,46.3,83.7
18.2,52.9,86.4
29.7,73.3,45.1
27.0,38.4,82.5
31.9,50.5,39.6
24.3,61.0,90.2
29.0,30.6,70.7
30.7,78.1,37.1
16.2,41.3,69.0
26.0,46.1,83.7
26.3,45.9,82.2
28.0,45.1,74.0
29.7,25.7,68.2
25.2,84.8,77.3
21.7,84.1,94.9
20.2,55.2,98.5
17.7,32.5,76.3
30.6,84.3,39.7
27.9,80.1,57.8
23.4,58.5,94.9
