Temperature,Humidity,SleepScore
28.5,28.8,34.7
31.8,72.2,0.0
21.3,74.9,91.9
31.7,39.2,17.3
17.3,83.2,52.1
16.2,65.0,73.3
27.7,37.2,50.1
21.7,64.9,99.2
30.0,74.2,19.9
29.3,45.6,40.5
21.9,29.8,85.8
18.9,82.6,77.5
28.1,78.5,35.0
21.2,29.3,77.7
21.8,68.0,88.5
20.2,78.0,83.0
17.7,64.2,92.3
19.6,72.0,89.2
22.8,31.2,85.0
23.1,79.4,78.8
20.0,47.5,88.6
19.6,51.5,64.5
18.5,62.5,77.9
31.0,70.8,18.4
30.4,82.4,23.6
20.3,30.6,80.1
28.9,68.1,50.0
21.6,33.7,99.5
18.2,26.6,92.6
20.0,50.5,84.0
25.6,63.5,37.9
17.5,38.5,82.7
26.7,58.2,33.5
25.6,67.0,40.4
21.6,45.2,95.5
31.3,57.0,1.9
19.0,50.0,80.0
20.0,57.7,94.9
20.7,73.7,98.3
31.5,79.1,43.2
23.4,52.5,95.7
30.0,46.5,33.8
25.3,74.1,77.1
19.5,69.0,58.2
17.1,67.8,76.5
23.3,55.2,80.7
20.0,50.0,84.2
25.6,52.1,49.3
16.8,67.6,44.4
28.3,78.1,56.8
26.5,49.4,40.7
18.5,65.7,66.7
16.3,48.1,58.6
19.5,58.5,98.0
21.5,42.4,100.0
27.2,42.4,23.7
28.5,48.2,56.9
24.3,63.5,87.8
26.5,56.6,83.6
30.7,78.1,25.5
21.0,43.4,97.7
19.8,42.1,88.0
29.0,57.8,50.2
21.3,27.3,74.2
26.2,57.1,66.9
24.1,68.0,68.5
26.3,75.5,51.2
22.7,54.9,85.4
17.9,52.9,91.9
18.2,84.5,69.9
20.9,34.3,74.4
30.4,54.9,16.6
26.5,47.4,26.5
25.2,70.4,50.0
24.5,81.7,47.4
30.7,79.6,21.9
22.5,28.4,83.2
17.5,60.4,87.7
29.2,40.0,48.4
22.7,73.3,71.7
30.4,49.8,7.1
31.1,26.4,9.0
24.2,59.0,95.9
21.5,50.5,76.8
31.2,37.2,0.0
20.7,57.2,66.6
18.3,58.1,90.7
20.6,46.1,97.2
19.1,47.1,90.3
25.3,81.1,55.0
31.1,28.8,0.0
30.5,64.3,25.3
17.1,57.3,79.7
22.6,74.9,61.9
21.9,38.7,91.3
21.7,68.3,73.9
20.6,54.5,80.7
26.9,51.0,64.8
26.7,34.5,68.2
18.3,41.4,93.3
21.3,28.0,91.4
30.6,27.8,39.4
26.8,29.0,29.1
17.1,37.6,95.6
16.4,29.3,65.8
25.8,29.5,88.1
30.1,46.3,4.5
29.8,60.0,4.3
19.3,71.5,78.8
25.6,67.4,62.8
28.0,48.4,65.5
29.6,54.8,33.1
25.2,60.3,47.0
16.2,65.8,31.9
26.7,67.3,62.1
26.8,25.5,29.1
30.3,58.1,26.6
16.4,56.0,85.1
23.9,77.2,64.3
29.3,45.3,23.3
25.0,37.0,52.6
19.7,79.2,90.4
28.5,48.7,22.3
23.6,68.2,58.5
21.0,28.6,76.5
24.1,40.5,72.5
25.7,54.8,75.4
22.2,69.7,72.5
25.6,64.2,82.3
27.3,38.2,36.2
31.1,70.7,15.7
27.9,59.4,23.8
31.7,40.2,30.5
22.6,45.7,95.6
16.4,28.6,51.2
29.7,73.9,3.8
26.5,40.3,45.9
28.8,31.9,24.4
31.0,76.3,12.8
18.8,27.2,88.9
21.3,75.5,83.5
20.3,74.0,91.6
30.3,45.9,23.2
26.7,40.6,70.2
27.7,80.1,37.0
27.5,62.0,43.2
26.6,68.9,51.9
24.1,51.7,81.7
30.7,40.1,42.6
19.7,58.6,97.8
20.5,71.4,80.0
29.5,76.8,16.5
22.7,62.8,62.4
28.2,38.3,29.0
28.4,62.5,30.6
18.7,72.6,88.1
28.8,71.3,38.7
27.0,39.2,63.2
18.4,27.9,65.7
26.0,59.0,53.2
21.6,65.0,84.2
16.7,52.3,55.7
28.5,68.5,17.3
18.5,67.0,59.6
16.2,84.3,53.2
21.8,66.3,75.6
22.1,71.4,88.8
24.9,60.8,91.9
17.5,29.9,73.7
22.5,28.6,96.4
22.9,29.3,73.7
21.9,53.2,98.0
19.7,49.6,74.4
21.1,70.3,73.1
24.7,55.9,69.0
18.1,54.2,55.2
27.7,69.0,48.2
21.3,68.5,100.0
24.3,43.1,75.8
29.3,32.6,5.6
25.7,83.9,63.6
21.0,80.7,85.4
24.4,49.6,88.3
19.5,45.8,84.1
30.7,54.0,13.0
23.3,53.1,99.3
20.5,64.9,84.4
27.3,64.9,73.1
17.5,40.9,62.2
23.1,38.7,93.6
17.6,30.0,94.4
17.7,65.1,60.5
30.8,47.8,43.8
21.1,28.8,74.8
27.2,41.6,50.5
25.6,80.8,46.7
20.9,59.4,79.5
17.1,34.8,59.7
18.8,58.6,80.2
26.5,82.2,27.6
28.0,40.6,55.5
29.8,70.4,35.3
21.1,36.9,74.0
17.9,59.7,77.9
24.7,66.4,58.0
24.2,31.6,78.0
17.8,54.5,80.9
21.1,81.9,84.5
32.0,51.8,0.0
26.5,68.7,65.0
19.5,70.3,90.7
26.0,72.1,37.5
19.0,43.6,63.3
20.6,82.6,73.9
19.0,81.0,89.4
22.2,82.0,93.6
29.4,25.5,21.4
25.3,67.5,62.3
21.3,59.9,74.1
21.3,61.5,97.5
30.3,58.1,4.8
22.6,33.7,93.3
17.9,46.7,70.6
19.8,74.1,99.8
30.2,84.2,32.2
18.0,74.7,94.6
28.1,44.5,50.6
19.3,62.1,86.2
25.9,61.3,52.6
21.4,82.8,85.4
21.7,76.6,91.6
32.0,38.5,0.0
22.4,41.1,65.7
16.1,29.2,75.0
29.8,25.5,19.7
21.4,83.5,90.9
20.1,79.5,93.9
30.9,40.9,13.9
25.5,75.5,61.0
30.1,47.5,22.5
31.4,53.5,36.6
30.6,51.1,12.2
20.4,39.1,67.2
21.8,35.3,82.1
31.8,83.6,14.9
20.6,83.4,99.9
19.1,66.5,91.8
20.8,63.5,76.5
24.2,69.0,60.3
31.4,45.7,38.8
27.3,55.3,55.4
21.6,64.4,80.4
24.5,84.9,65.4
31.9,84.1,18.4
25.4,65.4,89.9
19.2,64.6,72.6
29.9,57.0,27.1
17.6,51.8,90.3
29.4,60.7,57.5
27.8,70.0,34.1
20.7,66.3,78.8
21.7,65.5,100.0
25.5,79.6,56.9
23.5,47.1,63.0
17.6,38.0,83.0
17.2,82.1,49.8
27.4,78.1,48.5
18.6,67.5,54.4
23.3,35.7,67.7
18.5,62.5,66.3
19.6,45.2,83.1
27.0,49.2,46.2
18.0,62.0,46.4
21.7,53.9,87.1
17.9,76.6,57.6
28.1,61.8,19.3
22.6,71.2,88.1
27.1,66.6,55.5
26.5,67.0,54.6
20.3,68.3,93.8
18.4,30.4,87.1
20.7,81.5,79.1
27.5,47.9,50.0
25.4,38.1,60.4
25.8,33.5,66.3
31.6,54.1,40.7
30.4,33.4,9.9
25.0,38.6,79.4
30.1,34.2,20.4
19.0,81.4,96.0
27.6,29.0,51.9
24.4,57.0,66.1
21.8,51.5,87.2
26.9,36.3,71.7
28.3,63.7,24.8
20.6,50.6,97.3
16.7,28.5,89.8
28.1,58.9,26.0
17.8,33.6,58.6
29.2,61.7,26.4
30.4,44.5,38.6
17.1,79.3,80.0
21.6,50.4,77.6
25.5,73.8,48.5
30.3,25.2,15.2
25.7,64.3,73.3
18.3,70.7,63.9
19.1,44.9,87.6
22.0,63.0,95.9
22.3,32.6,85.5
16.8,34.5,49.1
28.8,70.1,45.7
16.1,45.2,83.1
28.5,71.3,61.3
23.6,48.5,80.8
29.9,43.2,14.5
24.7,62.8,84.7
25.6,28.3,51.8
29.1,68.2,52.5
20.2,42.4,91.8
24.4,76.2,85.6
19.4,84.4,97.9
17.9,51.6,77.6
22.6,50.7,100.0
19.9,62.9,77.4
29.7,55.7,13.3
17.3,69.5,86.9
18.5,60.8,63.6
21.9,49.2,87.0
21.7,77.8,70.9
24.1,26.1,79.8
24.5,56.4,64.2
25.5,39.4,51.9
24.7,29.6,61.9
16.3,72.8,45.4
25.1,79.6,87.7
19.0,68.2,68.5
31.5,25.7,4.9
25.5,52.9,69.7
29.2,56.1,32.3
31.7,32.9,19.9
19.3,30.9,99.2
22.9,35.0,63.1
26.9,58.1,77.9
31.6,28.7,0.0
19.7,32.0,79.8
18.8,78.7,62.5
28.6,38.3,18.1
29.4,45.6,40.9
19.6,56.8,64.2
25.0,40.5,79.1
30.9,57.7,9.6
17.6,67.9,70.4
28.6,63.7,63.9
24.1,51.0,59.0
23.2,63.1,94.6
21.4,69.3,70.4
28.5,84.5,47.9
19.8,78.2,74.9
31.7,83.9,9.2
16.9,59.0,61.6
23.4,84.8,92.9
26.2,76.5,37.7
20.1,38.3,63.2
16.0,26.5,70.6
16.5,30.0,50.0
19.0,72.0,89.1
27.1,49.2,51.8
27.3,27.1,58.4
18.0,70.3,89.2
31.6,77.1,0.0
19.1,33.2,56.6
25.5,76.6,73.4
22.8,25.0,67.5
25.0,37.0,54.0
29.1,55.1,36.9
25.9,43.4,65.2
21.4,69.3,92.7
28.5,71.9,24.2
30.0,50.0,37.5
22.6,70.6,82.0
23.1,38.4,79.0
26.9,48.4,62.2
26.5,82.3,78.0
19.3,40.6,89.3
21.2,72.1,84.2
30.6,69.2,4.8
30.9,45.2,39.7
27.1,80.7,67.2
31.8,44.1,6.3
22.9,53.6,98.3
16.8,37.1,53.7
27.0,36.8,29.3
30.4,68.0,0.0
29.1,32.4,53.6
29.7,57.3,46.6
17.2,66.2,92.9
22.5,74.0,98.3
18.0,73.3,83.6
22.0,82.8,75.7
25.2,35.0,62.5
25.9,74.4,31.0
17.1,66.4,74.0
23.3,29.2,65.8
28.9,68.6,35.7
22.4,27.5,77.7
30.9,54.5,5.3
20.6,74.6,94.9
20.5,28.9,76.5
29.1,57.8,30.7
16.7,83.0,59.4
24.5,40.9,85.3
21.9,33.9,84.2
30.4,76.9,28.9
26.4,42.5,60.3
27.9,59.6,27.0
30.9,52.8,28.1
21.8,79.2,79.1
21.1,49.5,93.2
27.9,84.5,45.6
31.6,50.3,0.0
27.0,52.9,67.7
31.9,31.3,0.0
23.7,74.9,84.6
18.0,64.2,69.8
25.7,74.9,45.3
16.4,39.6,67.7
27.4,42.7,44.6
18.5,70.5,85.7
30.5,46.3,2.7
16.1,55.7,58.5
28.1,61.0,35.4
27.5,78.2,29.1
16.9,48.7,49.6
21.3,43.7,69.4
21.0,48.7,86.4
31.4,75.2,20.4
25.7,45.4,76.7
18.9,53.9,100.0
25.8,82.2,41.1
24.0,83.2,100.0
20.9,65.5,80.5
22.7,40.4,67.9
16.4,31.5,74.9
30.2,48.9,32.1
26.8,66.6,32.6
30.7,65.2,36.2
27.8,50.3,23.9
21.6,57.4,98.4
28.0,81.9,56.3
29.5,76.6,32.5
30.5,38.9,15.4
30.7,34.7,43.5
16.8,31.5,67.4
24.2,68.5,67.9
22.4,49.5,77.2
26.4,70.3,48.9
23.9,78.2,89.1
24.9,82.5,45.3
25.2,75.8,87.3
19.8,40.2,88.2
16.1,58.0,50.6
27.4,62.0,60.9
27.8,32.9,22.8
20.6,55.5,91.8
20.0,25.1,69.9
31.5,60.1,0.1
26.7,38.2,39.7
28.3,74.7,52.7
18.2,71.5,76.8
19.9,34.6,86.9
22.3,81.5,95.0
23.5,73.4,93.1
30.4,71.6,49.9
16.8,68.2,51.8
28.2,78.7,59.0
20.3,75.0,78.2
18.9,48.1,98.3
31.5,55.3,20.6
30.3,31.1,42.2
25.0,77.5,63.0
19.4,29.1,95.6
23.6,25.9,71.5
20.6,48.0,93.4
21.8,67.2,86.0
29.1,64.0,44.8
21.5,27.4,87.8
26.7,75.5,66.7
30.7,47.8,20.9
28.1,47.3,39.6
27.3,72.0,31.0
24.0,47.6,72.6
28.6,74.3,51.3
22.9,62.0,73.2
27.0,27.4,63.4
16.4,62.5,79.7
27.8,34.8,46.7
28.0,35.4,68.9
25.0,73.4,71.1
16.9,46.9,48.6
21.2,83.5,99.3
21.5,51.6,77.6
27.4,75.7,70.5
29.3,46.8,15.9
21.8,39.1,78.4
27.2,28.0,54.6
22.6,78.9,96.9
31.6,27.5,16.8
21.0,38.3,87.3
19.0,59.6,92.8
23.3,80.8,69.0
24.5,44.7,86.8
17.1,49.3,62.5
31.5,76.2,0.0
20.0,72.8,75.0
21.8,51.3,88.5
28.2,83.0,17.2
29.2,38.4,46.8
27.2,61.1,32.0
28.4,65.8,24.2
31.4,51.6,30.2
30.6,58.3,20.5
21.8,75.9,95.7
27.3,56.4,52.2
23.4,31.3,80.2
30.1,31.4,53.6
18.8,65.2,100.0
18.8,35.6,85.4
20.7,41.0,76.8
28.8,56.1,27.2
29.6,38.1,3.4
29.9,62.0,34.2
19.7,75.9,77.7
21.5,84.7,96.4
26.6,42.3,72.5
30.2,77.9,13.3
24.1,73.8,56.3
30.5,58.5,37.6
21.6,46.0,100.0
27.6,63.3,37.4
20.3,41.7,93.3
19.4,60.1,100.0
25.0,53.0,60.4
23.5,55.1,87.3
28.9,83.4,29.6
27.9,74.9,30.6
19.8,63.4,77.4
26.5,70.8,54.0
22.6,59.0,98.1
28.0,31.1,66.4
31.6,45.0,0.0
17.9,79.0,70.6
21.8,41.2,76.6
25.6,61.9,71.7
20.7,47.9,94.5
22.5,73.0,94.1
25.5,80.1,55.2
27.9,56.6,44.6
31.3,79.9,20.0
23.2,60.2,92.2
29.1,35.2,47.7
19.6,67.3,71.8
32.0,29.0,9.4
25.4,30.8,60.3
18.2,47.3,51.1
30.1,53.5,40.5
28.9,37.0,34.7
17.8,81.6,53.4
24.1,80.2,56.5
23.7,83.9,84.3
24.2,35.7,98.2
25.8,66.9,71.7
21.7,37.8,77.3
19.5,79.1,89.6
26.7,43.1,68.7
25.9,37.6,73.6
20.7,45.1,90.1
30.9,51.2,29.6
26.4,28.9,72.6
24.1,57.7,88.1
29.3,26.9,43.2
29.0,60.0,20.4
17.7,29.3,77.6
28.4,33.5,30.0
19.7,69.7,66.7
23.6,42.9,75.8
24.7,49.3,47.1
30.5,60.4,40.1
20.4,67.1,100.0
25.3,52.1,79.7
23.9,26.0,79.9
31.6,36.4,33.4
28.5,66.0,43.7
22.3,33.9,98.7
18.5,80.8,62.2
26.0,57.0,81.4
23.8,58.1,86.1
30.6,45.7,11.6
28.0,80.6,37.7
25.4,81.0,72.5
31.4,68.1,32.1
23.0,66.1,92.4
21.9,50.3,81.4
30.1,53.1,23.5
18.2,74.6,57.4
21.2,59.5,97.9
17.2,26.5,65.9
16.6,44.1,65.2
23.5,25.1,94.9
32.0,70.8,9.8
24.5,47.5,93.1
27.6,70.1,64.0
23.8,83.8,83.4
30.5,54.0,8.5
25.9,44.7,82.7
26.8,70.2,28.4
19.8,78.0,88.2
30.3,81.4,36.1
18.6,32.9,62.4
16.3,55.1,51.6
16.4,42.2,48.3
21.3,63.1,82.6
31.6,37.3,0.0
23.4,53.1,91.4
24.4,81.2,67.5
29.6,36.9,12.9
26.7,78.8,38.4
18.4,72.2,84.9
23.0,27.4,97.2
20.3,71.3,75.0
28.5,52.0,38.9
18.5,31.3,91.0
18.9,58.7,96.4
25.8,82.7,34.6
23.4,62.7,98.7
30.2,33.6,17.2
16.2,39.2,87.4
28.8,38.3,53.1
26.3,84.8,28.7
21.8,52.8,100.0
20.7,84.7,85.8
30.1,64.4,23.0
16.2,32.6,58.5
20.2,50.5,87.2
29.8,38.7,36.3
17.6,76.1,48.5
24.5,33.1,75.3
17.5,31.1,71.2
20.1,29.0,80.9
29.2,80.5,44.9
20.3,36.4,83.8
21.3,44.1,82.9
31.7,50.4,5.1
20.1,50.7,92.2
21.4,49.7,73.8
16.4,57.4,64.4
21.6,67.3,85.5
16.6,72.0,43.1
28.6,46.9,31.7
19.9,65.6,100.0
22.1,39.3,85.5
26.7,25.6,28.5
29.8,65.9,34.7
16.7,51.5,62.3
19.3,51.0,97.4
30.8,78.7,28.6
18.0,40.7,68.4
17.8,32.7,56.0
27.9,33.2,49.1
27.6,62.9,52.1
19.4,69.4,83.3
24.3,74.8,100.0
27.5,37.3,55.1
22.6,26.9,84.8
23.0,58.8,94.6
21.6,26.6,92.3
28.1,34.7,30.4
29.6,73.7,32.5
16.7,82.2,74.4
28.2,32.3,50.8
25.8,36.1,45.2
18.1,28.3,70.5
29.4,77.2,23.0
22.6,52.1,90.9
24.0,80.9,61.4
18.1,43.5,58.6
29.5,26.2,16.0
16.2,75.7,42.6
18.5,60.5,97.3
17.7,31.6,73.0
24.1,84.2,90.2
27.4,69.7,37.1
25.9,62.1,51.0
20.9,70.0,88.9
21.2,46.9,86.9
23.0,66.4,69.5
16.0,42.7,69.5
21.9,25.0,85.2
16.6,60.1,59.6
18.3,59.1,78.9
16.9,57.0,50.9
28.1,57.3,33.9
26.0,68.0,81.6
31.5,45.1,37.7
25.5,35.6,75.1
27.7,55.2,60.8
20.2,67.6,82.8
20.3,26.1,99.3
25.9,79.0,40.8
31.3,31.4,0.0
18.7,82.1,85.3
26.8,63.9,70.0
19.3,44.6,84.6
16.9,72.2,64.3
24.0,78.5,73.3
24.9,63.8,71.8
30.3,42.3,23.8
19.6,25.5,87.7
20.0,64.2,84.6
29.8,25.5,20.0
20.4,38.0,90.8
19.1,56.4,76.0
25.4,81.1,81.4
16.2,37.1,42.2
22.8,65.0,78.5
30.6,51.7,10.6
16.4,42.3,58.6
17.1,46.4,93.1
28.2,72.3,28.4
27.3,74.8,46.7
26.5,40.1,67.9
16.4,79.9,42.7
31.4,31.9,34.0
28.0,62.2,65.9
20.6,46.2,80.3
30.9,70.9,10.3
30.1,47.4,39.8
16.8,53.1,66.0
29.1,52.0,40.9
26.1,40.6,38.8
18.7,80.3,83.2
25.9,31.8,77.8
17.9,25.3,53.8
21.2,49.6,89.9
28.6,56.8,30.5
28.7,67.7,42.8
30.1,39.3,36.3
23.6,28.8,63.8
31.3,61.2,15.9
31.9,32.9,1.2
24.9,78.4,43.2
19.6,40.6,81.1
20.7,54.5,92.0
25.7,35.1,72.4
17.3,79.1,81.9
28.0,56.3,71.0
18.8,44.3,97.0
20.3,34.1,91.0
27.3,80.6,27.8
18.7,77.7,96.2
27.9,39.4,57.0
28.5,31.0,55.8
27.6,50.1,21.2
22.2,65.6,80.3
20.7,70.2,93.8
24.4,46.6,89.8
17.8,57.0,87.7
27.5,45.0,75.5
29.2,77.2,22.0
22.7,51.5,83.6
19.9,30.2,88.9
16.3,85.0,48.7
23.8,38.1,100.0
22.1,72.6,86.7
17.5,48.1,61.7
27.4,56.2,28.1
19.9,53.9,69.6
31.2,67.5,29.2
23.5,28.6,63.1
21.3,37.0,85.7
19.9,57.2,82.4
23.7,83.4,61.3
24.5,61.3,57.9
21.9,54.7,70.6
21.5,47.8,91.4
30.4,49.4,22.2
20.9,66.4,90.2
25.2,66.5,80.3
30.2,45.1,4.1
22.6,76.3,69.8
19.5,55.1,84.1
16.1,80.1,80.4
20.6,28.4,88.0
22.5,67.5,75.9
22.7,70.6,96.7
22.7,45.9,84.6
30.6,37.2,15.1
21.1,41.5,83.5
27.7,26.7,54.3
20.3,56.1,69.4
25.7,38.1,51.0
23.8,62.8,96.5
18.6,61.0,53.9
23.5,39.7,55.0
22.4,39.8,99.7
28.7,26.0,51.6
30.2,57.5,28.0
22.8,66.2,74.6
27.3,72.5,55.3
16.7,60.7,85.6
20.4,69.1,87.3
17.1,50.3,68.4
23.1,36.6,59.5
25.2,38.5,61.3
17.1,77.7,73.1
31.3,50.8,0.5
31.7,28.1,28.7
29.7,71.7,28.0
21.7,59.0,82.5
28.0,41.4,40.0
17.7,77.3,71.9
16.6,49.7,47.5
23.4,30.7,94.8
18.2,71.8,95.1
30.6,55.3,2.3
16.6,55.5,39.8
18.8,52.1,100.0
30.8,34.4,45.2
31.7,33.2,24.5
25.1,44.6,41.9
31.1,75.9,12.1
17.2,68.5,56.9
16.1,37.8,65.5
18.2,36.8,67.4
29.6,50.8,23.5
16.8,35.7,58.0
23.9,80.5,67.9
28.1,57.0,52.7
22.3,28.4,100.0
26.9,64.6,47.7
24.4,47.4,96.5
28.6,39.6,27.3
19.0,26.8,89.5
17.9,83.2,63.8
16.6,65.4,77.5
31.8,58.4,30.1
16.2,39.1,74.6
16.5,63.9,51.3
26.1,81.3,45.4
24.1,46.2,57.4
17.0,47.6,81.3
19.6,49.6,77.7
24.0,42.0,81.1
28.0,52.8,38.7
20.4,72.8,91.6
29.5,28.4,36.7
19.7,28.4,76.9
24.3,37.5,86.4
23.7,42.4,92.3
26.6,79.3,70.2
16.8,76.6,50.6
29.3,38.1,19.4
28.7,77.4,65.0
18.5,57.9,71.6
16.8,68.8,56.9
17.7,44.7,59.0
27.8,67.4,50.7
18.9,36.1,100.0
19.7,46.4,99.8
27.6,32.3,65.0
22.0,51.4,73.6
26.4,55.5,80.0
23.5,40.1,74.4
16.8,41.0,56.9
17.2,75.5,57.3
30.5,55.5,35.0
29.7,40.0,32.8
19.3,34.3,88.6
29.8,70.2,36.5
18.8,55.6,94.2
17.4,71.5,88.9
28.6,25.7,64.2
22.0,48.3,70.1
24.3,36.4,47.2
29.2,39.5,36.5
18.8,30.8,63.2
23.2,79.4,57.6
28.8,69.1,12.5
17.9,35.9,83.9
19.0,54.9,93.7
18.2,26.2,73.9
21.9,67.9,85.0
26.6,73.0,49.8
20.9,31.8,94.1
30.2,75.4,19.4
28.6,68.1,32.4
20.4,81.3,81.7
28.6,38.5,30.6
24.8,66.9,50.7
24.3,41.1,92.5
27.7,52.9,43.6
24.6,43.7,65.7
17.5,71.3,71.7
22.8,47.6,60.1
27.5,32.9,54.0
30.3,36.6,4.8
30.9,57.6,21.0
26.6,82.7,77.8
26.0,51.8,52.5
31.2,54.5,31.6
31.7,46.6,24.7
23.2,75.9,53.7
16.8,33.8,80.8
21.8,52.5,88.2
27.0,52.5,61.9
30.3,73.9,21.1
31.0,56.7,5.0
21.1,83.1,82.2
21.6,84.1,73.6
20.2,61.3,100.0
23.0,73.1,99.9
25.5,40.1,82.7
19.9,34.5,93.6
26.0,78.2,54.0
23.1,65.9,79.6
20.4,25.4,77.9
25.3,50.5,79.6
24.4,70.9,86.8
26.7,32.3,62.8
27.0,39.9,57.1
19.9,80.1,93.7
29.0,36.1,9.5
17.5,64.3,51.8
25.4,66.7,46.7
16.8,40.4,67.1
27.2,77.5,60.1
16.1,72.2,86.9
18.8,69.7,90.8
21.6,57.2,97.7
31.0,68.9,2.8
27.1,28.1,35.3
17.9,65.0,48.4
26.5,38.8,79.2
22.4,53.7,92.5
30.0,60.5,44.8
28.8,83.3,21.0
22.4,30.2,70.2
20.9,58.9,81.4
24.7,29.5,81.2
18.8,25.4,66.7
20.1,52.3,85.5
21.8,59.0,75.5
28.4,40.1,65.8
26.7,62.8,64.8
27.0,25.3,75.1
24.5,47.2,51.6
17.1,54.6,66.8
17.6,61.1,57.4
21.3,26.8,83.1
16.2,41.8,34.3
28.3,66.2,61.5
31.2,57.4,0.0
22.8,46.1,67.4
16.7,54.6,63.3
19.6,42.8,67.2
25.3,52.6,88.2
22.9,72.7,67.0
17.5,38.5,45.7
26.2,52.8,59.9
23.9,56.9,79.4
22.6,33.4,73.9
31.4,58.5,17.5
21.3,51.0,92.2
16.8,71.6,65.7
27.6,68.2,46.1
30.5,64.4,10.6
27.2,58.8,67.1
17.5,43.9,61.7
16.7,74.7,55.0
25.3,74.7,40.3
22.0,77.0,94.9
19.0,25.3,66.4
26.2,78.7,63.3
27.4,49.5,57.8
21.3,42.1,79.3
24.0,78.6,62.7
30.4,27.3,0.0
29.3,26.2,12.7
30.5,59.1,9.9
22.0,74.5,88.3
22.6,25.3,93.0
30.8,73.8,32.8
16.6,82.7,75.1
31.0,80.7,6.7
28.6,28.6,48.6
20.4,36.9,85.4
18.0,58.2,94.4
31.9,67.1,15.9
31.4,83.5,41.7
28.0,64.4,55.6
17.1,39.7,70.8
27.8,47.4,26.8
26.7,63.8,36.8
16.7,46.6,90.3
23.7,64.8,88.9
20.8,29.7,90.3
29.6,49.2,7.1
26.3,70.3,28.4
29.9,61.9,41.4
20.1,83.3,97.4
30.0,26.2,36.3
18.7,26.5,86.7
26.5,82.5,36.2
24.5,38.5,68.2
17.4,45.0,67.6
29.1,50.3,12.9
23.0,64.1,82.0
18.4,48.0,64.0
19.8,82.3,87.3
26.9,34.5,31.4
25.5,61.6,92.4
23.6,56.6,87.0
22.3,84.4,85.4
24.7,77.1,68.0
24.1,80.1,70.3
28.5,54.4,44.2
24.6,61.3,85.5
29.8,42.4,29.6
27.6,57.2,55.1
21.1,34.1,94.6
19.5,76.2,95.3
23.9,47.7,72.3
18.4,65.2,69.0
26.4,70.8,73.7
21.4,60.8,100.0
25.8,80.3,63.9
27.6,79.5,18.9
22.1,66.3,90.4
23.3,72.6,77.8
24.2,30.0,60.6
29.1,68.2,26.9
19.9,50.3,81.1
26.3,26.8,76.9
17.0,54.7,72.7
30.2,60.9,25.0
28.0,78.4,54.5
21.4,62.9,93.5
28.1,27.6,42.9
29.5,76.9,36.6
29.2,64.9,45.6
20.6,57.7,79.1
29.5,43.6,36.0
31.2,51.0,29.7
30.2,84.7,23.9
29.3,38.8,41.8
28.2,46.4,51.1
23.8,81.8,78.3
19.3,54.5,97.9
25.9,76.7,39.8
24.7,75.8,50.0
30.9,30.6,40.2
26.4,53.3,57.2
26.5,61.0,72.6
16.9,67.9,47.6
20.6,44.7,80.4
25.2,69.0,56.7
17.8,65.9,72.5
29.6,60.5,18.9
24.1,49.7,68.6
26.2,47.2,68.1
27.0,38.5,55.4
25.4,52.8,86.9
24.8,51.0,92.1
21.8,81.0,91.5
27.7,31.9,68.6
28.2,59.5,45.4
23.0,44.8,67.6
16.0,56.8,72.2
23.7,47.1,78.1
25.3,66.3,66.4
19.6,68.3,92.1
23.3,42.4,90.2
29.2,59.3,29.0
27.6,52.8,49.1
16.7,40.9,52.3
26.3,45.3,59.3
19.1,59.9,86.8
26.5,34.9,35.4
16.1,29.6,65.9
19.3,33.2,100.0
19.1,26.7,73.3
21.1,27.5,87.4
24.9,56.3,52.5
20.4,51.0,97.5
17.5,65.8,55.9
25.7,75.3,73.2
24.4,31.1,61.9
16.1,43.2,46.9
27.5,79.6,44.6
24.3,52.0,77.1
24.0,33.6,79.0
31.7,65.9,13.8
16.1,46.0,77.9
18.8,32.0,96.3
29.5,27.0,14.9
18.1,56.9,62.7
22.1,58.7,73.3
31.8,62.6,3.6
30.9,43.2,8.7
27.6,74.5,35.3
23.4,38.4,78.0
27.5,53.5,48.5
24.2,44.5,71.1
19.0,61.3,57.3
30.6,69.1,33.7
27.5,46.4,28.1
29.3,31.4,6.3
26.7,38.1,75.5
27.1,73.4,70.9
17.3,35.8,47.1
20.0,68.4,79.5
25.7,44.7,52.7
31.8,80.1,0.0
20.4,79.0,86.7
19.0,58.3,90.3
21.5,83.1,93.8
26.7,32.5,50.3
19.4,67.2,70.8
23.1,80.9,75.5
17.9,80.9,60.6
20.4,30.5,84.9
16.7,46.5,73.6
16.3,33.4,73.1
17.0,62.6,80.5
26.0,61.2,67.3
26.8,79.9,58.2
25.1,59.6,54.7
21.4,40.7,89.3
23.7,51.3,68.4
27.7,67.2,28.8
28.0,73.3,49.4
16.1,40.1,71.4
31.2,27.7,0.7
31.2,66.4,7.5
21.7,82.5,76.7
30.9,57.3,24.4
31.8,73.0,13.1
26.2,82.8,50.6
25.3,45.2,43.3
23.6,56.6,62.1
24.5,55.4,53.1
25.1,45.7,69.8
25.0,66.8,50.3
21.8,63.0,74.8
26.2,69.0,77.8
28.6,64.7,38.4
18.3,55.4,80.8
23.1,46.3,96.4
17.9,62.7,73.3
30.2,39.6,32.6
25.0,44.4,47.7
21.5,74.5,87.5
26.7,36.5,46.0
22.1,55.4,79.6
27.1,41.7,45.6
